CATCHMENT,NETWORK,YEAR,MMWR-YEAR,MMWR-WEEK,AGE CATEGORY,SEX,RACE,CUMULATIVE RATE,WEEKLY RATE
Entire Network,COVID-NET,2020-22,2022,24,< 18,Overall,Overall,136.7,1.3
Entire Network,COVID-NET,2020-22,2022,25,< 18,Overall,Overall,138.4,1.7
Entire Network,COVID-NET,2020-22,2022,26,< 18,Overall,Overall,140.4,1.9
Entire Network,COVID-NET,2020-22,2022,27,< 18,Overall,Overall,142.3,1.9
Entire Network,COVID-NET,2020-22,2022,28,< 18,Overall,Overall,143.9,1.7
Entire Network,COVID-NET,2020-22,2022,29,< 18,Overall,Overall,146.2,2.3
Entire Network,COVID-NET,2020-22,2022,30,< 18,Overall,Overall,148.4,2.2
Entire Network,COVID-NET,2020-22,2022,31,< 18,Overall,Overall,150.6,2.2
Entire Network,COVID-NET,2020-22,2022,32,< 18,Overall,Overall,152.6,2
Entire Network,COVID-NET,2020-22,2022,33,< 18,Overall,Overall,154.7,2.2
Entire Network,COVID-NET,2020-22,2022,34,< 18,Overall,Overall,157,2.3
Entire Network,COVID-NET,2020-22,2022,35,< 18,Overall,Overall,158.7,1.7
Entire Network,COVID-NET,2020-22,2022,36,< 18,Overall,Overall,160.1,1.4
Entire Network,COVID-NET,2020-22,2022,37,< 18,Overall,Overall,161.6,1.5
Entire Network,COVID-NET,2020-22,2022,38,< 18,Overall,Overall,162.7,1.1
Entire Network,COVID-NET,2020-22,2022,39,< 18,Overall,Overall,163.9,1.2
Entire Network,COVID-NET,2020-22,2022,40,< 18,Overall,Overall,164.7,0.9
Entire Network,COVID-NET,2020-22,2022,41,< 18,Overall,Overall,165.7,0.9
Entire Network,COVID-NET,2020-22,2022,42,< 18,Overall,Overall,166.8,1.1
Entire Network,COVID-NET,2020-22,2022,43,< 18,Overall,Overall,167.9,1.1
Entire Network,COVID-NET,2020-22,2022,44,< 18,Overall,Overall,168.7,0.9
Entire Network,COVID-NET,2020-22,2022,45,< 18,Overall,Overall,170,1.3
Entire Network,COVID-NET,2020-22,2022,46,< 18,Overall,Overall,171.3,1.4
Entire Network,COVID-NET,2020-22,2022,47,< 18,Overall,Overall,172.8,1.4
Entire Network,COVID-NET,2020-22,2022,48,< 18,Overall,Overall,174.4,1.6
Entire Network,COVID-NET,2020-22,2022,49,< 18,Overall,Overall,176.2,1.8
Entire Network,COVID-NET,2020-22,2022,50,< 18,Overall,Overall,177.7,1.5
Entire Network,COVID-NET,2020-22,2022,51,< 18,Overall,Overall,179.2,1.5
Entire Network,COVID-NET,2020-22,2022,52,< 18,Overall,Overall,180.8,1.6
Entire Network,COVID-NET,2020-22,2023,1,< 18,Overall,Overall,181.8,1.1
Entire Network,COVID-NET,2020-22,2023,2,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,3,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,4,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,5,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,6,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,7,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,8,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,9,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,10,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,11,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,12,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,13,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,14,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,15,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,16,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,17,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,18,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,19,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,20,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,21,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,22,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,23,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,24,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,25,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,26,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,27,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,28,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,29,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,30,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,31,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,32,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,33,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,34,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,35,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,36,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,37,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,38,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,39,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,40,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,41,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,42,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,43,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,44,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,45,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,46,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,47,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,48,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,49,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,50,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,51,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,52,< 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2022,1,>= 18,Overall,Overall,1100.4,42.5
Entire Network,COVID-NET,2020-22,2022,2,>= 18,Overall,Overall,1141.1,40.6
Entire Network,COVID-NET,2020-22,2022,3,>= 18,Overall,Overall,1174.1,33.1
Entire Network,COVID-NET,2020-22,2022,4,>= 18,Overall,Overall,1199.8,25.6
Entire Network,COVID-NET,2020-22,2022,5,>= 18,Overall,Overall,1217.7,17.9
Entire Network,COVID-NET,2020-22,2022,6,>= 18,Overall,Overall,1231.2,13.5
Entire Network,COVID-NET,2020-22,2022,7,>= 18,Overall,Overall,1240.2,9
Entire Network,COVID-NET,2020-22,2022,8,>= 18,Overall,Overall,1247.2,7
Entire Network,COVID-NET,2020-22,2022,9,>= 18,Overall,Overall,1252.3,5.1
Entire Network,COVID-NET,2020-22,2022,10,>= 18,Overall,Overall,1256.1,3.8
Entire Network,COVID-NET,2020-22,2022,11,>= 18,Overall,Overall,1259.3,3.2
Entire Network,COVID-NET,2020-22,2022,12,>= 18,Overall,Overall,1262.2,3
Entire Network,COVID-NET,2020-22,2022,13,>= 18,Overall,Overall,1264.8,2.5
Entire Network,COVID-NET,2020-22,2022,14,>= 18,Overall,Overall,1267.7,3
Entire Network,COVID-NET,2020-22,2022,15,>= 18,Overall,Overall,1271.6,3.9
Entire Network,COVID-NET,2020-22,2022,16,>= 18,Overall,Overall,1276.2,4.6
Entire Network,COVID-NET,2020-22,2022,17,>= 18,Overall,Overall,1281.9,5.7
Entire Network,COVID-NET,2020-22,2022,18,>= 18,Overall,Overall,1289,7.1
Entire Network,COVID-NET,2020-22,2022,19,>= 18,Overall,Overall,1297.5,8.5
Entire Network,COVID-NET,2020-22,2022,20,>= 18,Overall,Overall,1306.7,9.3
Entire Network,COVID-NET,2020-22,2022,21,>= 18,Overall,Overall,1315.7,9
Entire Network,COVID-NET,2020-22,2022,22,>= 18,Overall,Overall,1330.2,9.2
Entire Network,COVID-NET,2020-22,2022,23,>= 18,Overall,Overall,1339.2,9
Entire Network,COVID-NET,2020-22,2022,24,>= 18,Overall,Overall,1348.2,9
Entire Network,COVID-NET,2020-22,2022,25,>= 18,Overall,Overall,1358.2,10
Entire Network,COVID-NET,2020-22,2022,26,>= 18,Overall,Overall,1368.1,9.9
Entire Network,COVID-NET,2020-22,2022,27,>= 18,Overall,Overall,1379.1,10.9
Entire Network,COVID-NET,2020-22,2022,28,>= 18,Overall,Overall,1390.5,11.5
Entire Network,COVID-NET,2020-22,2022,29,>= 18,Overall,Overall,1402.1,11.6
Entire Network,COVID-NET,2020-22,2022,30,>= 18,Overall,Overall,1413.8,11.7
Entire Network,COVID-NET,2020-22,2022,31,>= 18,Overall,Overall,1425.4,11.6
Entire Network,COVID-NET,2020-22,2022,32,>= 18,Overall,Overall,1436.6,11.2
Entire Network,COVID-NET,2020-22,2022,33,>= 18,Overall,Overall,1447.1,10.5
Entire Network,COVID-NET,2020-22,2022,34,>= 18,Overall,Overall,1457.4,10.3
Entire Network,COVID-NET,2020-22,2022,35,>= 18,Overall,Overall,1466.3,9
Entire Network,COVID-NET,2020-22,2022,36,>= 18,Overall,Overall,1474.9,8.5
Entire Network,COVID-NET,2020-22,2022,37,>= 18,Overall,Overall,1482.8,7.9
Entire Network,COVID-NET,2020-22,2022,38,>= 18,Overall,Overall,1490.6,7.8
Entire Network,COVID-NET,2020-22,2022,39,>= 18,Overall,Overall,1497.7,7
Entire Network,COVID-NET,2020-22,2022,40,>= 18,Overall,Overall,1505.1,7.4
Entire Network,COVID-NET,2020-22,2022,41,>= 18,Overall,Overall,1512.6,7.6
Entire Network,COVID-NET,2020-22,2022,42,>= 18,Overall,Overall,1520.4,7.7
Entire Network,COVID-NET,2020-22,2022,43,>= 18,Overall,Overall,1527.8,7.5
Entire Network,COVID-NET,2020-22,2022,44,>= 18,Overall,Overall,1535.9,8.1
Entire Network,COVID-NET,2020-22,2022,45,>= 18,Overall,Overall,1544.3,8.4
Entire Network,COVID-NET,2020-22,2022,46,>= 18,Overall,Overall,1552.7,8.5
Entire Network,COVID-NET,2020-22,2022,47,>= 18,Overall,Overall,1561.9,9.2
Entire Network,COVID-NET,2020-22,2022,48,>= 18,Overall,Overall,1573,11.1
Entire Network,COVID-NET,2020-22,2022,49,>= 18,Overall,Overall,1583.8,10.9
Entire Network,COVID-NET,2020-22,2022,50,>= 18,Overall,Overall,1594.6,10.8
Entire Network,COVID-NET,2020-22,2022,51,>= 18,Overall,Overall,1605.4,10.8
Entire Network,COVID-NET,2020-22,2022,52,>= 18,Overall,Overall,1616.2,10.8
Entire Network,COVID-NET,2020-22,2023,1,>= 18,Overall,Overall,1623.5,7.3
Entire Network,COVID-NET,2020-22,2023,2,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,3,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,4,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,5,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,6,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,7,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,8,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,9,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,10,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,11,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,12,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,13,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,14,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,15,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,16,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,17,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,18,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,19,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,20,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,21,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,22,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,23,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,24,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,25,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,26,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,27,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,28,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,29,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,30,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,31,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,32,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,33,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,34,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,35,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,36,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,37,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,38,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,39,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,40,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,41,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,42,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,43,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,44,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,45,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,46,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,47,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,48,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,49,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,50,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,51,>= 18,Overall,Overall,null,null
Entire Network,COVID-NET,2020-22,2023,52,>= 18,Overall,Overall,null,null
