Año,Semana epidemiológica,virus,Subtipo Virus,Muestras positivas,,
2022,23,Influenza B,B Victoria,0,0,
2022,23,Influenza B,B Victoria ∆162/163,0,0,
2022,23,Influenza B,B Victoria ∆162/163/164,0,0,
2022,23,Influenza B,B Yamagata,12,0,
2022,23,,Bocavirus,11,0,
2022,23,COVID,Coronavirus,194,0,
2022,23,,Metapneumovirus,0,0,
2022,23,,Otros,148,0,
2022,23,,Parainfluenza,5,0,
2022,23,Influenza B,Positivo influenza  B,67,0,
2022,23,,Rinovirus,10,0,
2022,23,,SARS-CoV-2,1,0,
2022,23,VRS,VRS,16,0,
2022,24,Influenza A,A no subtipificable,0,0,
2022,24,Influenza A,A no subtipificado,3,0,
2022,24,Influenza A,A(H1),0,0,
2022,24,Influenza A,A(H1N1)pdm09,0,0,
2022,24,Influenza A,A(H3),11,0,
2022,24,,Adenovirus,16,0,
2022,24,Influenza B,B Victoria,0,0,
2022,24,Influenza B,B Victoria ∆162/163,0,0,
2022,24,Influenza B,B Victoria ∆162/163/164,0,0,
2022,24,Influenza B,B Yamagata,11,0,
2022,24,,Bocavirus,14,0,
2022,24,COVID,Coronavirus,186,0,
2022,24,,Metapneumovirus,0,0,
2022,24,,Otros,145,0,
2022,24,,Parainfluenza,5,0,
2022,24,Influenza B,Positivo influenza  B,67,0,
2022,24,,Rinovirus,19,0,
2022,24,,SARS-CoV-2,3,0,
2022,24,VRS,VRS,24,0,
2022,25,Influenza A,A no subtipificable,0,0,
2022,25,Influenza A,A no subtipificado,0,0,
2022,25,Influenza A,A(H1),0,0,
2022,25,Influenza A,A(H1N1)pdm09,0,0,
2022,25,Influenza A,A(H3),18,0,
2022,25,,Adenovirus,16,0,
2022,25,Influenza B,B Victoria,0,0,
2022,25,Influenza B,B Victoria ∆162/163,0,0,
2022,25,Influenza B,B Victoria ∆162/163/164,0,0,
2022,25,Influenza B,B Yamagata,8,0,
2022,25,,Bocavirus,12,0,
2022,25,COVID,Coronavirus,175,0,
2022,25,,Metapneumovirus,0,0,
2022,25,,Otros,144,0,
2022,25,,Parainfluenza,6,0,
2022,25,Influenza B,Positivo influenza  B,74,0,
2022,25,,Rinovirus,26,0,
2022,25,,SARS-CoV-2,0,0,
2022,25,VRS,VRS,19,0,
2022,26,Influenza A,A no subtipificable,0,0,
2022,26,Influenza A,A no subtipificado,0,0,
2022,26,Influenza A,A(H1),0,0,
2022,26,Influenza A,A(H1N1)pdm09,0,0,
2022,26,Influenza A,A(H3),8,0,
2022,26,,Adenovirus,19,0,
2022,26,Influenza B,B Victoria,0,0,
2022,26,Influenza B,B Victoria ∆162/163,0,0,
2022,26,Influenza B,B Victoria ∆162/163/164,0,0,
2022,26,Influenza B,B Yamagata,12,0,
2022,26,,Bocavirus,10,0,
2022,26,COVID,Coronavirus,171,0,
2022,26,,Metapneumovirus,0,0,
2022,26,,Otros,122,0,
2022,26,,Parainfluenza,1,0,
2022,26,Influenza B,Positivo influenza  B,55,0,
2022,26,,Rinovirus,32,0,
2022,26,,SARS-CoV-2,1,0,
2022,26,VRS,VRS,24,0,
2022,27,Influenza A,A no subtipificable,0,0,
2022,27,Influenza A,A no subtipificado,1,0,
2022,27,Influenza A,A(H1),0,0,
2022,27,Influenza A,A(H1N1)pdm09,0,0,
2022,27,Influenza A,A(H3),15,0,
2022,27,,Adenovirus,10,0,
2022,27,Influenza B,B Victoria,0,0,
2022,27,Influenza B,B Victoria ∆162/163,0,0,
2022,27,Influenza B,B Victoria ∆162/163/164,0,0,
2022,27,Influenza B,B Yamagata,12,0,
2022,27,,Bocavirus,9,0,
2022,27,COVID,Coronavirus,148,0,
2022,27,,Metapneumovirus,0,0,
2022,27,,Otros,115,0,
2022,27,,Parainfluenza,6,0,
2022,27,Influenza B,Positivo influenza  B,43,0,
2022,27,,Rinovirus,20,0,
2022,27,,SARS-CoV-2,3,0,
2022,27,VRS,VRS,34,0,
2022,28,Influenza A,A no subtipificable,0,0,
2022,28,Influenza A,A no subtipificado,1,0,
2022,28,Influenza A,A(H1),0,0,
2022,28,Influenza A,A(H1N1)pdm09,0,0,
2022,28,Influenza A,A(H3),14,0,
2022,28,,Adenovirus,9,0,
2022,28,Influenza B,B Victoria,0,0,
2022,28,Influenza B,B Victoria ∆162/163,0,0,
2022,28,Influenza B,B Victoria ∆162/163/164,1,0,
2022,28,Influenza B,B Yamagata,8,0,
2022,28,,Bocavirus,8,0,
2022,28,COVID,Coronavirus,140,0,
2022,28,,Metapneumovirus,0,0,
2022,28,,Otros,100,0,
2022,28,,Parainfluenza,6,0,
2022,28,Influenza B,Positivo influenza  B,28,0,
2022,28,,Rinovirus,30,0,
2022,28,,SARS-CoV-2,2,0,
2022,28,VRS,VRS,32,0,
2022,29,Influenza A,A no subtipificable,0,0,
2022,29,Influenza A,A no subtipificado,1,0,
2022,29,Influenza A,A(H1),0,0,
2022,29,Influenza A,A(H1N1)pdm09,0,0,
2022,29,Influenza A,A(H3),3,0,
2022,29,,Adenovirus,13,0,
2022,29,Influenza B,B Victoria,0,0,
2022,29,Influenza B,B Victoria ∆162/163,0,0,
2022,29,Influenza B,B Victoria ∆162/163/164,0,0,
2022,29,Influenza B,B Yamagata,5,0,
2022,29,,Bocavirus,14,0,
2022,29,COVID,Coronavirus,105,0,
2022,29,,Metapneumovirus,0,0,
2022,29,,Otros,80,0,
2022,29,,Parainfluenza,0,0,
2022,29,Influenza B,Positivo influenza  B,27,0,
2022,29,,Rinovirus,21,0,
2022,29,,SARS-CoV-2,1,0,
2022,29,VRS,VRS,23,0,
2022,30,Influenza A,A no subtipificable,0,0,
2022,30,Influenza A,A no subtipificado,0,0,
2022,30,Influenza A,A(H1),0,0,
2022,30,Influenza A,A(H1N1)pdm09,0,0,
2022,30,Influenza A,A(H3),7,0,
2022,30,,Adenovirus,10,0,
2022,30,Influenza B,B Victoria,0,0,
2022,30,Influenza B,B Victoria ∆162/163,0,0,
2022,30,Influenza B,B Victoria ∆162/163/164,0,0,
2022,30,Influenza B,B Yamagata,3,0,
2022,30,,Bocavirus,9,0,
2022,30,COVID,Coronavirus,121,0,
2022,30,,Metapneumovirus,1,0,
2022,30,,Otros,75,0,
2022,30,,Parainfluenza,2,0,
2022,30,Influenza B,Positivo influenza  B,23,0,
2022,30,,Rinovirus,19,0,
2022,30,,SARS-CoV-2,1,0,
2022,30,VRS,VRS,22,0,
2022,31,Influenza A,A no subtipificable,0,0,
2022,31,Influenza A,A no subtipificado,1,0,
2022,31,Influenza A,A(H1),0,0,
2022,31,Influenza A,A(H1N1)pdm09,0,0,
2022,31,Influenza A,A(H3),11,0,
2022,31,,Adenovirus,21,0,
2022,31,Influenza B,B Victoria,0,0,
2022,31,Influenza B,B Victoria ∆162/163,0,0,
2022,31,Influenza B,B Victoria ∆162/163/164,0,0,
2022,31,Influenza B,B Yamagata,6,0,
2022,31,,Bocavirus,13,0,
2022,31,COVID,Coronavirus,107,0,
2022,31,,Metapneumovirus,0,0,
2022,31,,Otros,85,0,
2022,31,,Parainfluenza,2,0,
2022,31,Influenza B,Positivo influenza  B,13,0,
2022,31,,Rinovirus,25,0,
2022,31,,SARS-CoV-2,2,0,
2022,31,VRS,VRS,22,0,
2022,32,Influenza A,A no subtipificable,0,0,
2022,32,Influenza A,A no subtipificado,0,0,
2022,32,Influenza A,A(H1),0,0,
2022,32,Influenza A,A(H1N1)pdm09,1,0,
2022,32,Influenza A,A(H3),10,0,
2022,32,,Adenovirus,33,0,
2022,32,Influenza B,B Victoria,0,0,
2022,32,Influenza B,B Victoria ∆162/163,0,0,
2022,32,Influenza B,B Victoria ∆162/163/164,0,0,
2022,32,Influenza B,B Yamagata,8,0,
2022,32,,Bocavirus,13,0,
2022,32,COVID,Coronavirus,120,0,
2022,32,,Metapneumovirus,1,0,
2022,32,,Otros,103,0,
2022,32,,Parainfluenza,9,0,
2022,32,Influenza B,Positivo influenza  B,19,0,
2022,32,,Rinovirus,38,0,
2022,32,,SARS-CoV-2,1,0,
2022,32,VRS,VRS,29,0,
2022,33,Influenza A,A no subtipificable,0,0,
2022,33,Influenza A,A no subtipificado,1,0,
2022,33,Influenza A,A(H1),0,0,
2022,33,Influenza A,A(H1N1)pdm09,0,0,
2022,33,Influenza A,A(H3),6,0,
2022,33,,Adenovirus,40,0,
2022,33,Influenza B,B Victoria,0,0,
2022,33,Influenza B,B Victoria ∆162/163,0,0,
2022,33,Influenza B,B Victoria ∆162/163/164,0,0,
2022,33,Influenza B,B Yamagata,2,0,
2022,33,,Bocavirus,8,0,
2022,33,COVID,Coronavirus,117,0,
2022,33,,Metapneumovirus,1,0,
2022,33,,Otros,88,0,
2022,33,,Parainfluenza,4,0,
2022,33,Influenza B,Positivo influenza  B,13,0,
2022,33,,Rinovirus,20,0,
2022,33,,SARS-CoV-2,1,0,
2022,33,VRS,VRS,22,0,
2022,34,Influenza A,A no subtipificable,0,0,
2022,34,Influenza A,A no subtipificado,0,0,
2022,34,Influenza A,A(H1),0,0,
2022,34,Influenza A,A(H1N1)pdm09,0,0,
2022,34,Influenza A,A(H3),5,0,
2022,34,,Adenovirus,32,0,
2022,34,Influenza B,B Victoria,0,0,
2022,34,Influenza B,B Victoria ∆162/163,0,0,
2022,34,Influenza B,B Victoria ∆162/163/164,0,0,
2022,34,Influenza B,B Yamagata,10,0,
2022,34,,Bocavirus,6,0,
2022,34,COVID,Coronavirus,119,0,
2022,34,,Metapneumovirus,2,0,
2022,34,,Otros,92,0,
2022,34,,Parainfluenza,4,0,
2022,34,Influenza B,Positivo influenza  B,13,0,
2022,34,,Rinovirus,26,0,
2022,34,,SARS-CoV-2,2,0,
2022,34,VRS,VRS,27,0,
2022,35,Influenza A,A no subtipificable,0,0,
2022,35,Influenza A,A no subtipificado,0,0,
2022,35,Influenza A,A(H1),0,0,
2022,35,Influenza A,A(H1N1)pdm09,0,0,
2022,35,Influenza A,A(H3),5,0,
2022,35,,Adenovirus,27,0,
2022,35,Influenza B,B Victoria,0,0,
2022,35,Influenza B,B Victoria ∆162/163,0,0,
2022,35,Influenza B,B Victoria ∆162/163/164,0,0,
2022,35,Influenza B,B Yamagata,12,0,
2022,35,,Bocavirus,13,0,
2022,35,COVID,Coronavirus,127,0,
2022,35,,Metapneumovirus,0,0,
2022,35,,Otros,98,0,
2022,35,,Parainfluenza,4,0,
2022,35,Influenza B,Positivo influenza  B,14,0,
2022,35,,Rinovirus,18,0,
2022,35,,SARS-CoV-2,0,0,
2022,35,VRS,VRS,30,0,
2022,36,Influenza A,A no subtipificable,0,0,
2022,36,Influenza A,A no subtipificado,0,0,
2022,36,Influenza A,A(H1),0,0,
2022,36,Influenza A,A(H1N1)pdm09,0,0,
2022,36,Influenza A,A(H3),5,0,
2022,36,,Adenovirus,28,0,
2022,36,Influenza B,B Victoria,0,0,
2022,36,Influenza B,B Victoria ∆162/163,0,0,
2022,36,Influenza B,B Victoria ∆162/163/164,0,0,
2022,36,Influenza B,B Yamagata,13,0,
2022,36,,Bocavirus,13,0,
2022,36,COVID,Coronavirus,122,0,
2022,36,,Metapneumovirus,4,0,
2022,36,,Otros,95,0,
2022,36,,Parainfluenza,2,0,
2022,36,Influenza B,Positivo influenza  B,8,0,
2022,36,,Rinovirus,24,0,
2022,36,,SARS-CoV-2,0,0,
2022,36,VRS,VRS,25,0,
2022,37,Influenza A,A no subtipificable,0,0,
2022,37,Influenza A,A no subtipificado,0,0,
2022,37,Influenza A,A(H1),0,0,
2022,37,Influenza A,A(H1N1)pdm09,0,0,
2022,37,Influenza A,A(H3),4,0,
2022,37,,Adenovirus,14,0,
2022,37,Influenza B,B Victoria,0,0,
2022,37,Influenza B,B Victoria ∆162/163,0,0,
2022,37,Influenza B,B Victoria ∆162/163/164,0,0,
2022,37,Influenza B,B Yamagata,6,0,
2022,37,,Bocavirus,9,0,
2022,37,COVID,Coronavirus,83,0,
2022,37,,Metapneumovirus,1,0,
2022,37,,Otros,53,0,
2022,37,,Parainfluenza,3,0,
2022,37,Influenza B,Positivo influenza  B,6,0,
2022,37,,Rinovirus,17,0,
2022,37,,SARS-CoV-2,0,0,
2022,37,VRS,VRS,10,0,
2022,38,Influenza A,A no subtipificable,0,0,
2022,38,Influenza A,A no subtipificado,0,0,
2022,38,Influenza A,A(H1),0,0,
2022,38,Influenza A,A(H1N1)pdm09,0,0,
2022,38,Influenza A,A(H3),2,0,
2022,38,,Adenovirus,10,0,
2022,38,Influenza B,B Victoria,0,0,
2022,38,Influenza B,B Victoria ∆162/163,0,0,
2022,38,Influenza B,B Victoria ∆162/163/164,0,0,
2022,38,Influenza B,B Yamagata,9,0,
2022,38,,Bocavirus,12,0,
2022,38,COVID,Coronavirus,89,0,
2022,38,,Metapneumovirus,3,0,
2022,38,,Otros,51,0,
2022,38,,Parainfluenza,5,0,
2022,38,Influenza B,Positivo influenza  B,5,0,
2022,38,,Rinovirus,14,0,
2022,38,,SARS-CoV-2,0,0,
2022,38,VRS,VRS,10,0,
2022,39,Influenza A,A no subtipificable,0,0,
2022,39,Influenza A,A no subtipificado,1,0,
2022,39,Influenza A,A(H1),0,0,
2022,39,Influenza A,A(H1N1)pdm09,0,0,
2022,39,Influenza A,A(H3),2,0,
2022,39,,Adenovirus,17,0,
2022,39,Influenza B,B Victoria,0,0,
2022,39,Influenza B,B Victoria ∆162/163,0,0,
2022,39,Influenza B,B Victoria ∆162/163/164,0,0,
2022,39,Influenza B,B Yamagata,5,0,
2022,39,,Bocavirus,10,0,
2022,39,COVID,Coronavirus,109,0,
2022,39,,Metapneumovirus,2,0,
2022,39,,Otros,55,0,
2022,39,,Parainfluenza,8,0,
2022,39,Influenza B,Positivo influenza  B,6,0,
2022,39,,Rinovirus,14,0,
2022,39,,SARS-CoV-2,0,0,
2022,39,VRS,VRS,10,0,
2022,40,Influenza A,A no subtipificable,0,0,
2022,40,Influenza A,A no subtipificado,0,0,
2022,40,Influenza A,A(H1),0,0,
2022,40,Influenza A,A(H1N1)pdm09,0,0,
2022,40,Influenza A,A(H3),4,0,
2022,40,,Adenovirus,18,0,
2022,40,Influenza B,B Victoria,0,0,
2022,40,Influenza B,B Victoria ∆162/163,0,0,
2022,40,Influenza B,B Victoria ∆162/163/164,0,0,
2022,40,Influenza B,B Yamagata,6,0,
2022,40,,Bocavirus,15,0,
2022,40,COVID,Coronavirus,106,0,
2022,40,,Metapneumovirus,2,0,
2022,40,,Otros,57,0,
2022,40,,Parainfluenza,5,0,
2022,40,Influenza B,Positivo influenza  B,2,0,
2022,40,,Rinovirus,6,0,
2022,40,,SARS-CoV-2,0,0,
2022,40,VRS,VRS,7,0,
2022,41,Influenza A,A no subtipificable,0,0,
2022,41,Influenza A,A no subtipificado,0,0,
2022,41,Influenza A,A(H1),0,0,
2022,41,Influenza A,A(H1N1)pdm09,0,0,
2022,41,Influenza A,A(H3),6,0,
2022,41,,Adenovirus,21,0,
2022,41,Influenza B,B Victoria,0,0,
2022,41,Influenza B,B Victoria ∆162/163,0,0,
2022,41,Influenza B,B Victoria ∆162/163/164,0,0,
2022,41,Influenza B,B Yamagata,5,0,
2022,41,,Bocavirus,17,0,
2022,41,COVID,Coronavirus,101,0,
2022,41,,Metapneumovirus,3,0,
2022,41,,Otros,59,0,
2022,41,,Parainfluenza,5,0,
2022,41,Influenza B,Positivo influenza  B,2,0,
2022,41,,Rinovirus,19,0,
2022,41,,SARS-CoV-2,1,0,
2022,41,VRS,VRS,2,0,
2022,42,Influenza A,A no subtipificable,0,0,
2022,42,Influenza A,A no subtipificado,0,0,
2022,42,Influenza A,A(H1),0,0,
2022,42,Influenza A,A(H1N1)pdm09,1,0,
2022,42,Influenza A,A(H3),7,0,
2022,42,,Adenovirus,27,0,
2022,42,Influenza B,B Victoria,0,0,
2022,42,Influenza B,B Victoria ∆162/163,0,0,
2022,42,Influenza B,B Victoria ∆162/163/164,0,0,
2022,42,Influenza B,B Yamagata,12,0,
2022,42,,Bocavirus,9,0,
2022,42,COVID,Coronavirus,107,0,
2022,42,,Metapneumovirus,3,0,
2022,42,,Otros,67,0,
2022,42,,Parainfluenza,6,0,
2022,42,Influenza B,Positivo influenza  B,4,0,
2022,42,,Rinovirus,22,0,
2022,42,,SARS-CoV-2,2,0,
2022,42,VRS,VRS,5,0,
2022,43,Influenza A,A no subtipificable,0,0,
2022,43,Influenza A,A no subtipificado,4,0,
2022,43,Influenza A,A(H1),0,0,
2022,43,Influenza A,A(H1N1)pdm09,0,0,
2022,43,Influenza A,A(H3),23,0,
2022,43,,Adenovirus,20,0,
2022,43,Influenza B,B Victoria,0,0,
2022,43,Influenza B,B Victoria ∆162/163,0,0,
2022,43,Influenza B,B Victoria ∆162/163/164,0,0,
2022,43,Influenza B,B Yamagata,2,0,
2022,43,,Bocavirus,12,0,
2022,43,COVID,Coronavirus,116,0,
2022,43,,Metapneumovirus,2,0,
2022,43,,Otros,71,0,
2022,43,,Parainfluenza,6,0,
2022,43,Influenza B,Positivo influenza  B,2,0,
2022,43,,Rinovirus,23,0,
2022,43,,SARS-CoV-2,0,0,
2022,43,VRS,VRS,3,0,
2022,44,Influenza A,A no subtipificable,0,0,
2022,44,Influenza A,A no subtipificado,4,0,
2022,44,Influenza A,A(H1),0,0,
2022,44,Influenza A,A(H1N1)pdm09,1,0,
2022,44,Influenza A,A(H3),29,0,
2022,44,,Adenovirus,16,0,
2022,44,Influenza B,B Victoria,0,0,
2022,44,Influenza B,B Victoria ∆162/163,0,0,
2022,44,Influenza B,B Victoria ∆162/163/164,1,0,
2022,44,Influenza B,B Yamagata,9,0,
2022,44,,Bocavirus,19,0,
2022,44,COVID,Coronavirus,107,0,
2022,44,,Metapneumovirus,1,0,
2022,44,,Otros,92,0,
2022,44,,Parainfluenza,7,0,
2022,44,Influenza B,Positivo influenza  B,3,0,
2022,44,,Rinovirus,24,0,
2022,44,,SARS-CoV-2,0,0,
2022,44,VRS,VRS,5,0,
2022,45,Influenza A,A no subtipificable,0,0,
2022,45,Influenza A,A no subtipificado,2,0,
2022,45,Influenza A,A(H1),0,0,
2022,45,Influenza A,A(H1N1)pdm09,0,0,
2022,45,Influenza A,A(H3),23,0,
2022,45,,Adenovirus,12,0,
2022,45,Influenza B,B Victoria,0,0,
2022,45,Influenza B,B Victoria ∆162/163,0,0,
2022,45,Influenza B,B Victoria ∆162/163/164,0,0,
2022,45,Influenza B,B Yamagata,7,0,
2022,45,,Bocavirus,13,0,
2022,45,COVID,Coronavirus,112,0,
2022,45,,Metapneumovirus,2,0,
2022,45,,Otros,66,0,
2022,45,,Parainfluenza,3,0,
2022,45,Influenza B,Positivo influenza  B,3,0,
2022,45,,Rinovirus,33,0,
2022,45,,SARS-CoV-2,0,0,
2022,45,VRS,VRS,4,0,
2022,46,Influenza A,A no subtipificable,0,0,
2022,46,Influenza A,A no subtipificado,0,0,
2022,46,Influenza A,A(H1),0,0,
2022,46,Influenza A,A(H1N1)pdm09,1,0,
2022,46,Influenza A,A(H3),31,0,
2022,46,,Adenovirus,20,0,
2022,46,Influenza B,B Victoria,0,0,
2022,46,Influenza B,B Victoria ∆162/163,0,0,
2022,46,Influenza B,B Victoria ∆162/163/164,0,0,
2022,46,Influenza B,B Yamagata,5,0,
2022,46,,Bocavirus,12,0,
2022,46,COVID,Coronavirus,124,0,
2022,46,,Metapneumovirus,3,0,
2022,46,,Otros,87,0,
2022,46,,Parainfluenza,4,0,
2022,46,Influenza B,Positivo influenza  B,4,0,
2022,46,,Rinovirus,30,0,
2022,46,,SARS-CoV-2,1,0,
2022,46,VRS,VRS,8,0,
2022,47,Influenza A,A no subtipificable,0,0,
2022,47,Influenza A,A no subtipificado,0,0,
2022,47,Influenza A,A(H1),0,0,
2022,47,Influenza A,A(H1N1)pdm09,3,0,
2022,47,Influenza A,A(H3),18,0,
2022,47,,Adenovirus,23,0,
2022,47,Influenza B,B Victoria,0,0,
2022,47,Influenza B,B Victoria ∆162/163,0,0,
2022,47,Influenza B,B Victoria ∆162/163/164,0,0,
2022,47,Influenza B,B Yamagata,11,0,
2022,47,,Bocavirus,7,0,
2022,47,COVID,Coronavirus,113,0,
2022,47,,Metapneumovirus,2,0,
2022,47,,Otros,76,0,
2022,47,,Parainfluenza,7,0,
2022,47,Influenza B,Positivo influenza  B,5,0,
2022,47,,Rinovirus,23,0,
2022,47,,SARS-CoV-2,1,0,
2022,47,VRS,VRS,6,0,
2022,48,Influenza A,A no subtipificable,0,0,
2022,48,Influenza A,A no subtipificado,0,0,
2022,48,Influenza A,A(H1),0,0,
2022,48,Influenza A,A(H1N1)pdm09,2,0,
2022,48,Influenza A,A(H3),26,0,
2022,48,,Adenovirus,26,0,
2022,48,Influenza B,B Victoria,0,0,
2022,48,Influenza B,B Victoria ∆162/163,0,0,
2022,48,Influenza B,B Victoria ∆162/163/164,1,0,
2022,48,Influenza B,B Yamagata,18,0,
2022,48,,Bocavirus,13,0,
2022,48,COVID,Coronavirus,122,0,
2022,48,,Metapneumovirus,2,0,
2022,48,,Otros,97,0,
2022,48,,Parainfluenza,7,0,
2022,48,Influenza B,Positivo influenza  B,8,0,
2022,48,,Rinovirus,24,0,
2022,48,,SARS-CoV-2,1,0,
2022,48,VRS,VRS,3,0,
2022,49,Influenza A,A no subtipificable,0,0,
2022,49,Influenza A,A no subtipificado,0,0,
2022,49,Influenza A,A(H1),0,0,
2022,49,Influenza A,A(H1N1)pdm09,0,0,
2022,49,Influenza A,A(H3),14,0,
2022,49,,Adenovirus,32,0,
2022,49,Influenza B,B Victoria,0,0,
2022,49,Influenza B,B Victoria ∆162/163,0,0,
2022,49,Influenza B,B Victoria ∆162/163/164,0,0,
2022,49,Influenza B,B Yamagata,9,0,
2022,49,,Bocavirus,13,0,
2022,49,COVID,Coronavirus,128,0,
2022,49,,Metapneumovirus,4,0,
2022,49,,Otros,95,0,
2022,49,,Parainfluenza,11,0,
2022,49,Influenza B,Positivo influenza  B,13,0,
2022,49,,Rinovirus,21,0,
2022,49,,SARS-CoV-2,1,0,
2022,49,VRS,VRS,10,0,
2022,50,Influenza A,A no subtipificable,0,0,
2022,50,Influenza A,A no subtipificado,0,0,
2022,50,Influenza A,A(H1),0,0,
2022,50,Influenza A,A(H1N1)pdm09,2,0,
2022,50,Influenza A,A(H3),10,0,
2022,50,,Adenovirus,25,0,
2022,50,Influenza B,B Victoria,0,0,
2022,50,Influenza B,B Victoria ∆162/163,0,0,
2022,50,Influenza B,B Victoria ∆162/163/164,2,0,
2022,50,Influenza B,B Yamagata,7,0,
2022,50,,Bocavirus,9,0,
2022,50,COVID,Coronavirus,124,0,
2022,50,,Metapneumovirus,1,0,
2022,50,,Otros,74,0,
2022,50,,Parainfluenza,9,0,
2022,50,Influenza B,Positivo influenza  B,4,0,
2022,50,,Rinovirus,20,0,
2022,50,,SARS-CoV-2,0,0,
2022,50,VRS,VRS,10,0,
2022,51,Influenza A,A no subtipificable,0,0,
2022,51,Influenza A,A no subtipificado,0,0,
2022,51,Influenza A,A(H1),0,0,
2022,51,Influenza A,A(H1N1)pdm09,0,0,
2022,51,Influenza A,A(H3),4,0,
2022,51,,Adenovirus,19,0,
2022,51,Influenza B,B Victoria,0,0,
2022,51,Influenza B,B Victoria ∆162/163,0,0,
2022,51,Influenza B,B Victoria ∆162/163/164,1,0,
2022,51,Influenza B,B Yamagata,3,0,
2022,51,,Bocavirus,6,0,
2022,51,COVID,Coronavirus,101,0,
2022,51,,Metapneumovirus,0,0,
2022,51,,Otros,53,0,
2022,51,,Parainfluenza,11,0,
2022,51,Influenza B,Positivo influenza  B,12,0,
2022,51,,Rinovirus,13,0,
2022,51,,SARS-CoV-2,1,0,
2022,51,VRS,VRS,4,0,
2022,52,Influenza A,A no subtipificable,0,0,
2022,52,Influenza A,A no subtipificado,0,0,
2022,52,Influenza A,A(H1),0,0,
2022,52,Influenza A,A(H1N1)pdm09,0,0,
2022,52,Influenza A,A(H3),0,0,
2022,52,,Adenovirus,1,0,
2022,52,Influenza B,B Victoria,0,0,
2022,52,Influenza B,B Victoria ∆162/163,0,0,
2022,52,Influenza B,B Victoria ∆162/163/164,0,0,
2022,52,Influenza B,B Yamagata,0,0,
2022,52,,Bocavirus,1,0,
2022,52,COVID,Coronavirus,26,0,
2022,52,,Metapneumovirus,0,0,
2022,52,,Otros,5,0,
2022,52,,Parainfluenza,1,0,
2022,52,Influenza B,Positivo influenza  B,1,0,
2022,52,,Rinovirus,3,0,
2022,52,,SARS-CoV-2,0,0,
2022,52,VRS,VRS,2,0,
